Ticker,Name,Sharpe Optimal (%),Min Vol Optimal (%),Recommended (%),Method,Original Sharpe,New Sharpe,Original Vol (%),New Vol (%)
LLY,Eli Lilly and Company,25.0%,10.2%,23.5%,"Mean-Variance Utility (λ=2.0, γ=0.5)",0.788,1.175,15.82%,16.03%
