Ticker,Name,Sharpe Optimal (%),Min Vol Optimal (%),Recommended (%),Method,Original Sharpe,New Sharpe,Original Vol (%),New Vol (%)
COR,Cencora Inc.,25.0%,25.0%,16.3%,"Mean-Variance Utility (λ=2.0, γ=0.5)",0.788,1.027,15.82%,14.48%
